question_id,selected_schema_with_connections
1068,"CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, -- `player federation international football association api id` description: the id of the player fifa api
	`player_api_id` INTEGER, --
	`date` TEXT, -- examples: `2007-02-22 00:00:00`| description: date value description: e.g. 2016-02-18 00:00:00
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);

CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_fifa_api_id` INTEGER UNIQUE, -- `player federation international football association api id` description: the id of the player fifa api
	`height` INTEGER, -- description: the player's height
);"
1069,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`height` INTEGER, -- description: the player's height
);"
1070,"CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`country_id` INTEGER, --
	`name` TEXT UNIQUE, -- examples: `Italy Serie A`| description: league name
	FOREIGN KEY(`country_id`) REFERENCES `country`(`id`),
);

CREATE TABLE Country
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Italy`
);"
1071,"CREATE TABLE Team_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_fifa_api_id` INTEGER, -- `team federation international football association api id` description: the id of the team fifa api
	`team_api_id` INTEGER, --
	`buildUpPlaySpeed` INTEGER, -- `build Up Play Speed` description: the speed in which attacks are put together value description: the score which is between 1-00 to measure the team's attack speed
	`buildUpPlayDribbling` INTEGER, -- `build Up Play Dribbling` description: the tendency/ frequency of dribbling
	`buildUpPlayPassing` INTEGER, -- `build Up Play Passing` description: affects passing distance and support from teammates
	FOREIGN KEY(`team_fifa_api_id`) REFERENCES `Team`(`team_fifa_api_id`),
	FOREIGN KEY(`team_api_id`) REFERENCES `Team`(`team_api_id`),
);

CREATE TABLE Team
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_api_id` INTEGER UNIQUE, --
	`team_fifa_api_id` INTEGER, -- `team federation international football association api id` description: the id of the team fifa api
	`team_short_name` TEXT, -- `team short name` description: the team's short name
);

CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, --
);"
1072,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Aaron Doran`
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1073,"CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Germany 1. Bundesliga`| description: league name
);

CREATE TABLE Match
(
	id INTEGER primary key autoincrement,
	league_id INTEGER references League, -- `league id` description: league id
	date TEXT, -- examples: `2008-11-07 00:00:00`| description: the date of the match value description: e.g. 2008-08-17 00:00:00
);"
1074,"CREATE TABLE Match
(
	id INTEGER primary key autoincrement,
	league_id INTEGER references League, --
	home_team_api_id INTEGER references Team (team_api_id), -- `home team api id` description: the id of the home team api
	away_team_api_id INTEGER references Team (team_api_id), --
	home_team_goal INTEGER, -- `home team goal` description: the goal of the home team
);

CREATE TABLE Team
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_api_id` INTEGER UNIQUE, --
	`team_short_name` TEXT, -- `team short name` description: the team's short name
);

CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, --
);"
1075,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, --
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`potential` INTEGER, -- description: potential of the player value description: commonsense reasoning:  The potential score is between 0-100 which is calculated by FIFA.  Higher potential score means that the player has more potential
	`balance` INTEGER, -- description: the player's balance score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1076,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Aaron Appindangoye`, `Abdou Diallo`
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`ball_control` INTEGER, -- `ball control` description: the player's ball control score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1077,"CREATE TABLE Team
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_long_name` TEXT, -- `team long name` description: the team's long name
	`team_short_name` TEXT, -- examples: `GEN`| `team short name` description: the team's short name
);

CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- description: league name
);"
1078,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_name` TEXT, -- examples: `Abdelaziz Barrada`, `Aaron Lennon`
	`birthday` TEXT, -- description: the player's birthday value description: e.g. 1992-02-29 00:00:00  commonsense reasoning:  Player A is older than player B means that A's birthday is earlier than B's
);"
1079,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_name` TEXT, --
	`height` INTEGER, -- description: the player's height
);"
1080,"CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER, --
	`preferred_foot` TEXT, -- examples: `left`| `preferred foot` description: the player's preferred foot when attacking value description: right/ left
	`attacking_work_rate` TEXT, -- examples: `low`| `attacking work rate` description: the player's attacking work rate value description: commonsense reasoning:  • high: implies that the player is going to be in all of your attack moves • medium: implies that the player will select the attack actions he will join in • low: remain in his position while the team attacks
);"
1081,"CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`country_id` INTEGER, --
	`name` TEXT UNIQUE, -- examples: `Belgium Jupiler League`| description: league name
	FOREIGN KEY(`country_id`) REFERENCES `country`(`id`),
);

CREATE TABLE Country
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Belgium`
);"
1082,"CREATE TABLE Country
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Germany`
);

CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`country_id` INTEGER, -- `country id` description: the unique id for countries
	`name` TEXT UNIQUE, -- description: league name
	FOREIGN KEY(`country_id`) REFERENCES `country`(`id`),
);"
1083,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, --
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	`strength` INTEGER, -- description: the player's strength score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1084,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_fifa_api_id` INTEGER UNIQUE, --
	`birthday` TEXT, -- description: the player's birthday value description: e.g. 1992-02-29 00:00:00  commonsense reasoning:  Player A is older than player B means that A's birthday is earlier than B's
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`defensive_work_rate` TEXT, -- examples: `high`| description: the player's defensive work rate value description: commonsense reasoning:  • high: remain in his position and defense while the team attacks  • medium: implies that the player will select the defensive actions he will join in • low: implies that the player is going to be in all of your attack moves instead of defensing
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1085,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Ariel Borysiuk`, `Arouna Kone`, `Alexis`
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`crossing` INTEGER, -- description: the player's crossing score value description: commonsense reasoning:  Cross is a long pass into the opponent's goal towards the header of sixth-yard teammate.  The crossing score is between 0-100 which measures the tendency/frequency of crosses in the box.  Higher potential score means that the player performs better in crossing actions.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1086,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Ariel Borysiuk`| `player name` description: player name
	`player_fifa_api_id` INTEGER UNIQUE, -- `player federation international football association api id` description: the id of the player fifa api
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, -- `player federation international football association api id` description: the id of the player fifa api
	`player_api_id` INTEGER, --
	`heading_accuracy` INTEGER, -- `heading accuracy` description: the player's heading accuracy value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1087,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_fifa_api_id` INTEGER UNIQUE, --
	`height` INTEGER, -- description: the player's height
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`volleys` INTEGER, -- description: the player's volley score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1088,"CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`volleys` INTEGER, -- description: the player's volley score value description: 0-100 which is calculated by FIFA
	`dribbling` INTEGER, -- description: the player's dribbling score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);

CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, --
	`player_fifa_api_id` INTEGER UNIQUE, --
);"
1089,"CREATE TABLE Country
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Belgium`
);

CREATE TABLE Match
(
	id INTEGER primary key autoincrement,
	country_id INTEGER references Country, -- `country id` description: country id
	season TEXT, -- examples: `2008/2009`| description: the season of the match
);"
1090,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_fifa_api_id` INTEGER UNIQUE, --
	`birthday` TEXT, -- description: the player's birthday value description: e.g. 1992-02-29 00:00:00  commonsense reasoning:  Player A is older than player B means that A's birthday is earlier than B's
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`long_passing` INTEGER, -- `long passing` description: the player's long passing score value description: 0-100 which is calculated by FIFA
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1091,"CREATE TABLE League
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`name` TEXT UNIQUE, -- examples: `Belgium Jupiler League`| description: league name
);

CREATE TABLE Match
(
	id INTEGER primary key autoincrement,
	league_id INTEGER references League, -- `league id` description: league id
	date TEXT, -- examples: `2008-11-08 00:00:00`| description: the date of the match value description: e.g. 2008-08-17 00:00:00
);"
1092,"CREATE TABLE Match
(
	id INTEGER primary key autoincrement,
	league_id INTEGER references League, -- `league id` description: league id
	season TEXT, -- examples: `2008/2009`| description: the season of the match
);"
1093,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_fifa_api_id` INTEGER UNIQUE, -- `player federation international football association api id` description: the id of the player fifa api
	`birthday` TEXT, -- description: the player's birthday value description: e.g. 1992-02-29 00:00:00  commonsense reasoning:  Player A is older than player B means that A's birthday is earlier than B's
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, -- `player federation international football association api id` description: the id of the player fifa api
	`player_api_id` INTEGER, --
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1094,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Ariel Borysiuk`, `Paulin Puel`
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
1095,"CREATE TABLE Team
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_api_id` INTEGER UNIQUE, --
	`team_fifa_api_id` INTEGER, --
	`team_long_name` TEXT, -- examples: `Heart of Midlothian`| `team long name` description: the team's long name
);

CREATE TABLE Team_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`team_fifa_api_id` INTEGER, --
	`team_api_id` INTEGER, --
	`buildUpPlaySpeed` INTEGER, -- `build Up Play Speed` description: the speed in which attacks are put together value description: the score which is between 1-00 to measure the team's attack speed
	FOREIGN KEY(`team_fifa_api_id`) REFERENCES `Team`(`team_fifa_api_id`),
	FOREIGN KEY(`team_api_id`) REFERENCES `Team`(`team_api_id`),
);"
1096,"CREATE TABLE Player
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_api_id` INTEGER UNIQUE, --
	`player_name` TEXT, -- examples: `Pietro Marino`| `player name` description: player name
	`player_fifa_api_id` INTEGER UNIQUE, --
);

CREATE TABLE Player_Attributes
(
	`id` INTEGER PRIMARY KEY AUTOINCREMENT,
	`player_fifa_api_id` INTEGER, --
	`player_api_id` INTEGER, --
	`overall_rating` INTEGER, -- description: the overall rating of the player value description: commonsense reasoning:  The rating is between 0-100 which is calculated by FIFA.  Higher overall rating means the player has a stronger overall strength.
	FOREIGN KEY(`player_fifa_api_id`) REFERENCES `Player`(`player_fifa_api_id`),
	FOREIGN KEY(`player_api_id`) REFERENCES `Player`(`player_api_id`),
);"
